user_id,recency,frequency,monetary,total_actions,cluster,cluster_label
84340253,2,2,177.07,468,2,一般用户
121456686,1,1,176.32,227,1,高价值核心用户
68516560,1,2,155.58,381,1,高价值核心用户
9357811,1,22,1321.94,486,1,高价值核心用户
120925583,6,0,0.0,30,3,一般用户
121498660,2,0,0.0,173,2,一般用户
132231447,1,1,119.36,1068,1,高价值核心用户
8785103,5,0,0.0,27,3,一般用户
89105765,2,3,226.23,377,2,一般用户
41745786,1,0,0.0,663,1,高价值核心用户
99851929,1,2,57.06,431,1,高价值核心用户
111474212,12,1,95.98,118,3,一般用户
134319759,1,18,543.75,420,1,高价值核心用户
112401993,1,1,232.9,354,1,高价值核心用户
84744429,1,0,0.0,44,1,高价值核心用户
87119704,1,57,2711.55,1308,5,一般用户
75371091,2,0,0.0,286,2,一般用户
90326641,1,0,0.0,433,1,高价值核心用户
95720451,1,14,1506.2,631,1,高价值核心用户
104533434,1,0,0.0,258,1,高价值核心用户
136677136,2,0,0.0,228,2,一般用户
114351223,1,0,0.0,616,1,高价值核心用户
4174826,1,184,9729.26,492,0,一般用户
76181117,2,0,0.0,205,2,一般用户
120088923,1,5,400.81,649,1,高价值核心用户
93850991,1,0,0.0,548,1,高价值核心用户
21787418,1,0,0.0,404,1,高价值核心用户
77443046,1,236,5003.65,2366,0,一般用户
42227520,1,0,0.0,434,1,高价值核心用户
22378126,1,21,1533.88,457,1,高价值核心用户
13327410,1,0,0.0,297,1,高价值核心用户
121325088,1,28,2120.38,284,5,一般用户
95014110,2,1,34.35,104,2,一般用户
123257526,1,8,699.69,151,1,高价值核心用户
96631076,1,0,0.0,202,1,高价值核心用户
43445641,1,92,3549.39,524,5,一般用户
140910777,1,9,1010.22,162,1,高价值核心用户
133519239,1,0,0.0,96,1,高价值核心用户
126683432,2,7,676.37,86,2,一般用户
89384841,1,24,1310.11,979,1,高价值核心用户
23223121,1,1,38.16,295,1,高价值核心用户
96985981,1,0,0.0,152,1,高价值核心用户
131021395,3,13,1193.86,138,2,一般用户
141143284,3,5,446.78,1175,2,一般用户
139061840,2,5,397.99,180,2,一般用户
134658,1,0,0.0,142,1,高价值核心用户
15289217,1,0,0.0,147,1,高价值核心用户
138387712,1,62,1825.3,1479,5,一般用户
20653615,1,8,629.07,802,1,高价值核心用户
24466657,1,16,615.76,203,1,高价值核心用户
4716732,1,30,1677.13,224,1,高价值核心用户
24808643,1,23,1246.61,322,1,高价值核心用户
48059114,1,4,513.09,403,1,高价值核心用户
99364125,2,1,119.36,150,2,一般用户
101664376,1,17,1301.11,851,1,高价值核心用户
29285910,1,26,2192.1,310,5,一般用户
56878355,1,2,383.98,246,1,高价值核心用户
24118436,3,10,727.29,406,2,一般用户
30075660,4,0,0.0,115,3,一般用户
60944296,1,4,413.26,162,1,高价值核心用户
32303347,2,37,2752.67,990,5,一般用户
22425841,1,1,140.45,311,1,高价值核心用户
9290733,1,34,2386.7,1592,5,一般用户
6247427,1,110,4016.13,547,5,一般用户
26391467,3,0,0.0,262,2,一般用户
22525341,1,22,1367.48,308,1,高价值核心用户
102049484,1,0,0.0,274,1,高价值核心用户
69289834,2,2,109.72,196,2,一般用户
33077425,1,82,3597.53,1754,5,一般用户
74418729,1,3,395.82,644,1,高价值核心用户
104427635,1,0,0.0,384,1,高价值核心用户
106640087,1,2,20.0,127,1,高价值核心用户
25249494,8,1,62.44,273,3,一般用户
99641114,2,0,0.0,5,2,一般用户
10075065,1,6,693.22,260,1,高价值核心用户
71146691,1,126,2852.13,805,5,一般用户
109597580,1,3,479.73,883,1,高价值核心用户
104815377,3,26,1461.05,534,2,一般用户
29685853,4,0,0.0,401,3,一般用户
111768420,1,2,192.5,1407,1,高价值核心用户
32510862,1,0,0.0,100,1,高价值核心用户
15171548,1,45,2014.5,2108,5,一般用户
33685148,1,3,200.36,160,1,高价值核心用户
40917063,1,1,96.25,444,1,高价值核心用户
29878513,1,6,418.45,653,1,高价值核心用户
72023066,1,1,47.06,320,1,高价值核心用户
9299440,1,0,0.0,25,1,高价值核心用户
126014360,1,52,2267.03,700,5,一般用户
109809829,1,15,444.73,446,1,高价值核心用户
74224190,2,0,0.0,339,2,一般用户
43622802,1,0,0.0,239,1,高价值核心用户
29983125,3,31,2321.26,340,2,一般用户
60641267,1,2,356.43,69,1,高价值核心用户
35927774,9,0,0.0,7,3,一般用户
3987745,1,2,102.27,220,1,高价值核心用户
68187441,1,8,630.74,412,1,高价值核心用户
111144279,1,0,0.0,616,1,高价值核心用户
75149023,1,3,385.41,593,1,高价值核心用户
92848895,7,3,300.11,307,3,一般用户
100737108,1,2,372.46,609,1,高价值核心用户
30596156,3,0,0.0,206,2,一般用户
40873042,3,0,0.0,303,2,一般用户
132966536,1,87,2814.66,963,5,一般用户
72782938,2,2,245.64,72,2,一般用户
35919625,1,13,1136.6,199,1,高价值核心用户
115153145,3,0,0.0,590,2,一般用户
17020394,1,88,2746.06,1129,5,一般用户
77840706,1,0,0.0,119,1,高价值核心用户
42049337,1,58,4421.34,1031,5,一般用户
112941292,1,53,2350.59,876,5,一般用户
104735935,1,88,2902.84,2000,5,一般用户
77822835,3,15,1052.92,753,2,一般用户
79990361,1,28,1039.23,745,1,高价值核心用户
38141991,1,128,5005.62,1211,5,一般用户
115340399,25,1,137.72,6,3,一般用户
116746068,6,0,0.0,102,3,一般用户
113611355,1,1,112.03,42,1,高价值核心用户
119191477,1,59,2409.45,1253,5,一般用户
133664832,2,0,0.0,69,2,一般用户
116566844,1,9,681.89,285,1,高价值核心用户
141453769,1,1,40.22,471,1,高价值核心用户
8820897,1,2,120.68,499,1,高价值核心用户
89583416,1,3,362.14,298,1,高价值核心用户
117196810,15,0,0.0,48,3,一般用户
126665202,1,0,0.0,358,1,高价值核心用户
14509184,7,0,0.0,219,3,一般用户
18597404,1,209,4921.67,1101,0,一般用户
88364207,3,21,938.26,98,2,一般用户
43522898,1,0,0.0,150,1,高价值核心用户
44738368,1,1,165.75,691,1,高价值核心用户
91933622,1,0,0.0,91,1,高价值核心用户
91284462,1,0,0.0,101,1,高价值核心用户
20692433,5,0,0.0,186,3,一般用户
92984080,1,44,1277.15,472,1,高价值核心用户
9268980,3,0,0.0,72,2,一般用户
16755897,1,59,2350.23,381,5,一般用户
44446177,1,0,0.0,166,1,高价值核心用户
86523709,2,4,551.03,535,2,一般用户
103377341,1,1,55.58,236,1,高价值核心用户
25020664,1,89,5925.17,938,5,一般用户
49189791,1,2,177.07,693,1,高价值核心用户
112938311,2,43,2200.14,817,2,一般用户
20293501,5,28,1109.57,407,3,一般用户
93946162,1,3,216.49,129,1,高价值核心用户
107223716,1,2,167.8,510,1,高价值核心用户
48867580,1,0,0.0,837,1,高价值核心用户
12070973,2,0,0.0,38,2,一般用户
121469302,5,5,555.07,69,3,一般用户
124080537,2,0,0.0,275,2,一般用户
94767766,17,1,137.86,159,3,一般用户
105969268,1,0,0.0,225,1,高价值核心用户
23770338,5,0,0.0,428,3,一般用户
25040950,7,300,12013.58,1335,0,一般用户
50099861,2,2,298.48,170,2,一般用户
29381952,1,0,0.0,394,1,高价值核心用户
108054413,1,0,0.0,17,1,高价值核心用户
126205267,4,1,57.94,275,3,一般用户
109597718,3,0,0.0,232,2,一般用户
53933746,2,0,0.0,191,2,一般用户
107377446,1,8,621.39,2638,1,高价值核心用户
50066882,1,0,0.0,583,1,高价值核心用户
26831040,1,0,0.0,401,1,高价值核心用户
110601488,1,24,1337.48,395,1,高价值核心用户
61626894,2,180,4145.51,1528,0,一般用户
136091846,1,0,0.0,41,1,高价值核心用户
138390959,1,31,1389.99,975,1,高价值核心用户
36760677,2,1,179.84,75,2,一般用户
115754252,1,1,161.39,325,1,高价值核心用户
41753507,1,1,107.97,167,1,高价值核心用户
112382240,1,165,2793.29,1293,5,一般用户
30869439,1,73,2976.29,426,5,一般用户
58727397,1,4,480.49,215,1,高价值核心用户
41789801,1,28,1704.89,199,1,高价值核心用户
1183504,1,147,6664.01,1187,0,一般用户
37008188,2,0,0.0,329,2,一般用户
5838287,1,0,0.0,266,1,高价值核心用户
67477912,1,2,277.18,177,1,高价值核心用户
31192881,2,0,0.0,60,2,一般用户
3166978,1,1,115.92,494,1,高价值核心用户
74578437,2,0,0.0,650,2,一般用户
58422836,1,2,260.98,393,1,高价值核心用户
18913329,8,10,1308.41,434,3,一般用户
39841304,2,83,4025.8,738,5,一般用户
66637372,1,0,0.0,256,1,高价值核心用户
4232880,10,12,771.41,238,3,一般用户
83269367,1,1,234.11,365,1,高价值核心用户
20264430,1,51,3126.86,2301,5,一般用户
62034800,1,2,302.49,258,1,高价值核心用户
67872611,1,0,0.0,44,1,高价值核心用户
7030262,3,2,108.92,443,2,一般用户
107952284,1,4,442.63,805,1,高价值核心用户
114494540,2,0,0.0,92,2,一般用户
46455628,1,0,0.0,151,1,高价值核心用户
119793858,2,108,2632.22,891,5,一般用户
53119472,1,0,0.0,125,1,高价值核心用户
43051852,1,54,2553.27,3194,5,一般用户
127377977,1,64,1614.95,580,5,一般用户
6230291,1,0,0.0,483,1,高价值核心用户
54373708,1,2,99.85,478,1,高价值核心用户
8679255,2,3,451.36,990,2,一般用户
70503301,1,55,2923.46,1333,5,一般用户
62808447,1,1,150.71,300,1,高价值核心用户
136342745,1,37,3117.04,1272,5,一般用户
61459598,1,58,3403.91,1847,5,一般用户
108043652,15,1,106.96,105,3,一般用户
113404246,3,0,0.0,158,2,一般用户
704891,1,31,1543.96,520,1,高价值核心用户
116878499,1,0,0.0,105,1,高价值核心用户
123257150,1,1,10.0,455,1,高价值核心用户
87751423,1,0,0.0,387,1,高价值核心用户
123596663,1,22,1815.17,1201,1,高价值核心用户
89817349,1,0,0.0,241,1,高价值核心用户
87467371,5,0,0.0,64,3,一般用户
124168749,1,20,1283.9,248,1,高价值核心用户
91010344,1,13,1122.34,353,1,高价值核心用户
124198625,4,0,0.0,44,3,一般用户
129191119,1,93,2921.66,923,5,一般用户
90472,7,9,1150.21,78,3,一般用户
91817248,1,0,0.0,232,1,高价值核心用户
91750843,3,1,109.08,379,2,一般用户
75665818,5,53,1882.63,170,3,一般用户
9660384,1,94,4948.73,959,5,一般用户
142204924,1,0,0.0,201,1,高价值核心用户
7612152,1,0,0.0,1214,1,高价值核心用户
94057453,11,0,0.0,30,3,一般用户
9457887,1,68,3421.16,570,5,一般用户
15158257,1,0,0.0,356,1,高价值核心用户
131228564,1,0,0.0,71,1,高价值核心用户
132368806,1,7,377.19,423,1,高价值核心用户
65430876,3,2,126.71,82,2,一般用户
23231484,1,21,1736.53,443,1,高价值核心用户
126328224,2,6,269.44,110,2,一般用户
73632654,1,4,262.28,773,1,高价值核心用户
134279547,2,7,406.38,60,2,一般用户
18391635,1,6,804.13,1251,1,高价值核心用户
1704058,1,3,362.87,306,1,高价值核心用户
139479952,1,2,226.74,385,1,高价值核心用户
30740491,1,307,13483.45,1183,6,一般用户
96859287,2,29,1613.69,401,2,一般用户
18831528,1,4,529.52,296,1,高价值核心用户
23690219,6,0,0.0,112,3,一般用户
8443684,1,9,859.3,1352,1,高价值核心用户
18950879,1,0,0.0,131,1,高价值核心用户
24474599,1,4,536.89,737,1,高价值核心用户
43052420,1,70,5180.34,1937,5,一般用户
99785045,1,3,277.45,206,1,高价值核心用户
103548522,1,13,594.83,248,1,高价值核心用户
97553714,1,0,0.0,373,1,高价值核心用户
23296153,1,21,1292.0,859,1,高价值核心用户
103982848,1,249,1943.97,1340,5,一般用户
18781926,1,1,130.06,2683,1,高价值核心用户
38839327,1,66,2216.29,5854,5,一般用户
91519514,1,0,0.0,181,1,高价值核心用户
10664884,1,3,10.0,178,1,高价值核心用户
87077725,1,0,0.0,29,1,高价值核心用户
100617828,1,97,4041.83,1185,5,一般用户
1137672,1,2,362.4,641,1,高价值核心用户
29476135,1,18,474.04,297,1,高价值核心用户
30511762,2,1,215.3,241,2,一般用户
30463766,8,0,0.0,66,3,一般用户
33113697,1,60,1481.58,444,5,一般用户
130620874,2,16,706.43,552,2,一般用户
31464363,1,0,0.0,251,1,高价值核心用户
104342607,1,2,156.66,365,1,高价值核心用户
86239261,1,14,1246.84,3145,1,高价值核心用户
31565417,1,2,282.25,364,1,高价值核心用户
36560243,1,0,0.0,304,1,高价值核心用户
4381858,1,6,726.55,403,1,高价值核心用户
105632849,1,1,123.45,232,1,高价值核心用户
133480628,1,0,0.0,658,1,高价值核心用户
32099325,2,1,138.6,356,2,一般用户
102999986,2,0,0.0,523,2,一般用户
37206341,2,18,999.32,624,2,一般用户
106025785,1,3,305.58,490,1,高价值核心用户
51945411,2,14,1094.37,276,2,一般用户
32291040,1,21,1582.72,405,1,高价值核心用户
103871858,1,10,1093.74,725,1,高价值核心用户
134928476,1,11,991.14,1405,1,高价值核心用户
53451276,1,10,733.57,260,1,高价值核心用户
109522508,1,1,173.54,224,1,高价值核心用户
39095072,2,0,0.0,9,2,一般用户
45368,15,0,0.0,17,3,一般用户
54388253,1,34,2078.2,738,5,一般用户
35389479,1,35,2219.13,1228,5,一般用户
57301300,1,154,8005.57,945,0,一般用户
11083802,4,0,0.0,629,3,一般用户
109003876,1,1,53.56,253,1,高价值核心用户
54590569,2,1,88.94,1007,2,一般用户
2935703,1,2,23.48,830,1,高价值核心用户
114249224,2,2,248.39,398,2,一般用户
112676402,1,0,0.0,78,1,高价值核心用户
116259421,2,16,910.05,971,2,一般用户
61114029,5,0,0.0,174,3,一般用户
116142598,2,20,1768.48,370,2,一般用户
139590290,1,9,740.82,805,1,高价值核心用户
69410546,1,6,360.74,436,1,高价值核心用户
3543407,1,118,3921.41,972,5,一般用户
12567456,1,5,284.22,182,1,高价值核心用户
61626834,1,66,3631.79,721,5,一般用户
117801453,1,165,5483.11,1774,0,一般用户
70424320,1,10,310.07,184,1,高价值核心用户
13166978,1,1,13.78,733,1,高价值核心用户
32099605,11,0,0.0,45,3,一般用户
38885211,1,1,25.16,185,1,高价值核心用户
7391440,1,15,724.85,322,1,高价值核心用户
40310645,2,1,10.0,301,2,一般用户
141016162,1,1,98.92,1574,1,高价值核心用户
62192186,1,64,1422.04,430,5,一般用户
81576763,7,0,0.0,64,3,一般用户
83262957,1,209,5824.07,1562,0,一般用户
43729347,1,53,1102.15,686,1,高价值核心用户
88922674,1,0,0.0,33,1,高价值核心用户
90414084,1,23,1812.52,681,1,高价值核心用户
41705089,1,2,102.17,227,1,高价值核心用户
142216376,1,7,913.06,487,1,高价值核心用户
68942144,1,8,752.51,34,1,高价值核心用户
7138866,1,1,20.13,662,1,高价值核心用户
45543836,4,0,0.0,36,3,一般用户
45966877,1,62,3668.75,1721,5,一般用户
17785981,12,0,0.0,90,3,一般用户
47136810,1,25,1535.9,780,1,高价值核心用户
17821367,1,1,159.78,588,1,高价值核心用户
141444223,5,99,2562.29,1047,3,一般用户
91704713,2,3,199.4,337,2,一般用户
19831033,1,30,1289.91,562,1,高价值核心用户
92843559,1,2,110.58,67,1,高价值核心用户
76269329,1,1,127.34,346,1,高价值核心用户
40081301,1,0,0.0,180,1,高价值核心用户
123899957,1,7,456.84,216,1,高价值核心用户
9371856,1,1,70.28,578,1,高价值核心用户
40607709,3,141,3037.76,677,5,一般用户
95039926,1,0,0.0,161,1,高价值核心用户
16367992,1,0,0.0,481,1,高价值核心用户
77362976,1,0,0.0,303,1,高价值核心用户
95278276,1,0,0.0,103,1,高价值核心用户
50904788,1,700,12097.84,3574,6,一般用户
98931599,3,0,0.0,463,2,一般用户
20180785,1,0,0.0,200,1,高价值核心用户
84167844,1,0,0.0,590,1,高价值核心用户
20694838,1,18,1683.9,859,1,高价值核心用户
95839581,1,63,2523.93,705,5,一般用户
29656912,1,96,6920.85,1418,0,一般用户
43979611,1,10,841.85,212,1,高价值核心用户
15053166,1,27,2778.2,213,5,一般用户
47293645,2,0,0.0,127,2,一般用户
4903043,1,35,1564.92,1242,1,高价值核心用户
47924940,1,0,0.0,148,1,高价值核心用户
84865876,2,48,1209.62,539,2,一般用户
16730476,7,2,123.69,77,3,一般用户
16946764,8,0,0.0,55,3,一般用户
17079837,1,4,278.02,130,1,高价值核心用户
50323186,1,19,746.98,513,1,高价值核心用户
98506532,7,0,0.0,122,3,一般用户
100230080,1,4,322.84,143,1,高价值核心用户
23014965,1,43,1515.08,1761,1,高价值核心用户
104479798,1,2,244.71,268,1,高价值核心用户
23330391,1,31,1679.79,244,1,高价值核心用户
95399425,3,1,174.1,7,2,一般用户
107322212,1,0,0.0,109,1,高价值核心用户
112424443,1,0,0.0,263,1,高价值核心用户
106452871,1,5,393.96,212,1,高价值核心用户
49243199,2,0,0.0,366,2,一般用户
91673229,1,1,148.73,47,1,高价值核心用户
63178759,1,1,10.0,193,1,高价值核心用户
107621692,5,15,616.39,295,3,一般用户
72253831,3,0,0.0,192,2,一般用户
49784280,2,14,484.91,98,2,一般用户
11246070,2,2,20.0,337,2,一般用户
50242093,2,0,0.0,79,2,一般用户
30170700,2,1,151.82,94,2,一般用户
95395131,1,240,8772.87,1683,0,一般用户
101511260,1,0,0.0,244,1,高价值核心用户
7610653,1,0,0.0,298,1,高价值核心用户
56892801,1,26,1806.22,2012,1,高价值核心用户
30360670,2,20,2571.5,705,2,一般用户
109059873,1,8,691.73,1192,1,高价值核心用户
123446005,1,101,5059.14,1168,5,一般用户
103767458,1,352,12462.15,2506,6,一般用户
7679270,1,2,108.92,346,1,高价值核心用户
49189810,1,344,13075.95,1780,6,一般用户
37422648,5,0,0.0,4,3,一般用户
48722344,1,0,0.0,343,1,高价值核心用户
77957775,1,0,0.0,185,1,高价值核心用户
79558429,1,2,98.94,783,1,高价值核心用户
55035700,1,3,185.35,388,1,高价值核心用户
25751195,1,105,4701.11,708,5,一般用户
51503232,1,3,370.66,908,1,高价值核心用户
56591452,1,0,0.0,352,1,高价值核心用户
124660776,1,2,143.02,256,1,高价值核心用户
113431690,1,10,1379.42,1264,1,高价值核心用户
126270267,1,14,1443.53,368,1,高价值核心用户
57447913,1,95,4489.74,1404,5,一般用户
85684824,1,0,0.0,500,1,高价值核心用户
139948662,2,0,0.0,167,2,一般用户
35342036,1,14,1151.68,898,1,高价值核心用户
52316129,1,67,3399.71,422,5,一般用户
56592437,1,0,0.0,280,1,高价值核心用户
59323197,1,0,0.0,255,1,高价值核心用户
16807373,1,301,8867.76,3114,0,一般用户
8863153,1,0,0.0,63,1,高价值核心用户
7288446,1,0,0.0,119,1,高价值核心用户
57843315,2,0,0.0,318,2,一般用户
97045271,1,0,0.0,348,1,高价值核心用户
114493153,1,20,812.76,199,1,高价值核心用户
54668253,1,6,24.97,101,1,高价值核心用户
74373659,1,2,280.35,390,1,高价值核心用户
120812517,2,45,2465.19,933,5,一般用户
62355811,1,30,981.77,243,1,高价值核心用户
58812216,1,1,10.0,2556,1,高价值核心用户
38699008,1,2,10.0,1282,1,高价值核心用户
62764698,1,2,88.94,447,1,高价值核心用户
74890051,12,0,0.0,26,3,一般用户
122867103,1,10,909.34,1607,1,高价值核心用户
81542356,5,0,0.0,30,3,一般用户
84445336,1,0,0.0,382,1,高价值核心用户
68909476,4,0,0.0,12,3,一般用户
71179084,1,10,1020.44,671,1,高价值核心用户
6478780,1,18,1470.25,1024,1,高价值核心用户
108829095,1,26,1995.77,1921,5,一般用户
121648342,1,0,0.0,201,1,高价值核心用户
44381467,1,126,6182.12,882,0,一般用户
72120347,1,1,37.51,525,1,高价值核心用户
12285453,11,0,0.0,79,3,一般用户
125067299,2,25,1029.08,222,2,一般用户
131961100,2,1,108.87,253,2,一般用户
68563462,1,5,336.11,25,1,高价值核心用户
